temperature,timestamp,cadence,distance,heart_rate,power,speed,altitude,latitude,longitude,slope,time_diff,acceleration,power_change_rate
24,2023-06-03 22:45:24,83.0,1081.98,113.0,226.0,8.073,22.600000000000023,39.84433997422457,116.42926999367774,5.044136191676848,1.0,0.1070000000000002,0.0
24,2023-06-03 22:45:25,84.0,1090.5,113.0,233.0,8.13,22.799999999999955,39.84434994868934,116.42936998978257,2.347417840374791,1.0,0.057000000000000384,7.0
24,2023-06-03 22:45:26,86.0,1099.02,114.0,207.0,8.083,23.0,39.84433997422457,116.42946998588741,2.3474178403761257,1.0,-0.0470000000000006,-26.0
24,2023-06-03 22:45:27,86.0,1106.85,114.0,183.0,8.106,22.799999999999955,39.84433997422457,116.42955992370844,-2.5542784163479864,1.0,0.022999999999999687,-24.0
24,2023-06-03 22:45:28,86.0,1114.02,114.0,167.0,8.056,22.799999999999955,39.84433997422457,116.42963997088373,0.0,1.0,-0.05000000000000071,-16.0
24,2023-06-03 22:45:29,85.0,1121.84,114.0,175.0,7.983,22.799999999999955,39.84433997422457,116.42972999252379,0.0,1.0,-0.07299999999999951,8.0
24,2023-06-03 22:45:30,86.0,1130.32,114.0,159.0,7.906,22.799999999999955,39.84433997422457,116.42982998862863,0.0,1.0,-0.07699999999999996,-16.0
24,2023-06-03 22:45:31,86.0,1137.61,115.0,185.0,7.946,22.600000000000023,39.84432999975979,116.42991992644966,-2.7434842249647846,1.0,0.040000000000000036,26.0
24,2023-06-03 22:45:32,86.0,1146.74,115.0,185.0,8.04,22.600000000000023,39.84432999975979,116.4300199225545,0.0,1.0,0.09399999999999942,0.0
24,2023-06-03 22:45:33,84.0,1155.21,115.0,153.0,8.1,22.600000000000023,39.84432999975979,116.43011991865933,0.0,1.0,0.0600000000000005,-32.0
24,2023-06-03 22:45:34,84.0,1163.78,115.0,153.0,8.26,22.600000000000023,39.84431994147599,116.4302199985832,0.0,1.0,0.16000000000000014,0.0
24,2023-06-03 22:45:35,83.0,1172.26,115.0,158.0,8.406,22.600000000000023,39.84431994147599,116.43031999468803,0.0,1.0,0.1460000000000008,5.0
24,2023-06-03 22:45:36,85.0,1181.43,115.0,152.0,8.613,22.399999999999977,39.84430996701121,116.43042996525764,-2.181025081788919,1.0,0.20699999999999896,-6.0
24,2023-06-03 22:45:37,85.0,1187.67,116.0,152.0,8.67,22.399999999999977,39.84432999975979,116.43049995414913,0.0,1.0,0.057000000000000384,0.0
24,2023-06-03 22:45:38,84.0,1196.89,115.0,157.0,8.516,22.399999999999977,39.84433997422457,116.43059995025396,0.0,1.0,-0.15399999999999991,5.0
24,2023-06-03 22:45:39,83.0,1204.06,115.0,149.0,8.296,22.399999999999977,39.84433997422457,116.43068997189403,0.0,1.0,-0.22000000000000064,-8.0
24,2023-06-03 22:45:40,83.0,1213.23,115.0,149.0,8.069,22.399999999999977,39.84434994868934,116.43078996799886,0.0,1.0,-0.22699999999999854,0.0
24,2023-06-03 22:45:41,86.0,1221.71,115.0,150.0,8.086,22.399999999999977,39.84434994868934,116.4308899641037,0.0,1.0,0.01699999999999946,1.0
24,2023-06-03 22:45:42,86.0,1230.18,115.0,150.0,8.149,22.399999999999977,39.84434994868934,116.43098996020854,0.0,1.0,0.06299999999999883,0.0
24,2023-06-03 22:45:43,88.0,1238.66,115.0,163.0,8.223,22.399999999999977,39.84434994868934,116.43108995631337,0.0,1.0,0.07400000000000162,13.0
24,2023-06-03 22:45:44,88.0,1246.49,115.0,163.0,8.26,22.399999999999977,39.84434994868934,116.43117997795343,0.0,1.0,0.036999999999999034,0.0
24,2023-06-03 22:45:45,89.0,1255.62,115.0,167.0,8.18,22.399999999999977,39.84434994868934,116.43128994852304,0.0,1.0,-0.08000000000000007,4.0
24,2023-06-03 22:45:46,91.0,1264.09,115.0,146.0,8.263,22.399999999999977,39.84434994868934,116.43138994462788,0.0,1.0,0.08300000000000018,-21.0
24,2023-06-03 22:45:47,91.0,1272.57,115.0,146.0,8.36,22.399999999999977,39.84434994868934,116.43148994073272,0.0,1.0,0.09699999999999953,0.0
24,2023-06-03 22:45:48,91.0,1281.05,115.0,146.0,8.486,22.200000000000045,39.84434994868934,116.43158993683755,-2.3584905660369264,1.0,0.12600000000000122,0.0
24,2023-06-03 22:45:49,91.0,1289.52,114.0,146.0,8.44,22.200000000000045,39.84434994868934,116.43168993294239,0.0,1.0,-0.04600000000000115,0.0
24,2023-06-03 22:45:50,91.0,1297.35,114.0,146.0,8.32,22.0,39.84434994868934,116.43177995458245,-2.5542784163479864,1.0,-0.11999999999999922,0.0
24,2023-06-03 22:45:51,0.0,1305.83,113.0,0.0,8.196,22.0,39.84434994868934,116.43187995068729,0.0,1.0,-0.12400000000000055,-146.0
24,2023-06-03 22:45:52,0.0,1313.65,113.0,0.0,8.029,21.799999999999955,39.84434994868934,116.43196997232735,-2.557544757033776,1.0,-0.16699999999999982,0.0
24,2023-06-03 22:45:53,0.0,1321.48,113.0,0.0,7.89,21.799999999999955,39.84434994868934,116.43205999396741,0.0,1.0,-0.13900000000000023,0.0
24,2023-06-03 22:45:54,0.0,1328.05,113.0,0.0,7.726,21.799999999999955,39.84433997422457,116.43213995732367,0.0,1.0,-0.1639999999999997,0.0
24,2023-06-03 22:45:55,0.0,1335.88,112.0,0.0,7.57,21.799999999999955,39.84433997422457,116.43222997896373,0.0,1.0,-0.1559999999999997,0.0
24,2023-06-03 22:45:56,0.0,1343.16,112.0,0.0,7.4,21.799999999999955,39.84432999975979,116.43230994231999,0.0,1.0,-0.16999999999999993,0.0
24,2023-06-03 22:45:57,0.0,1350.99,112.0,0.0,7.266,21.799999999999955,39.84432999975979,116.43239996396005,0.0,1.0,-0.13400000000000034,0.0
24,2023-06-03 22:45:58,0.0,1357.51,111.0,0.0,7.16,22.0,39.84432999975979,116.43247992731631,3.0674846625773933,1.0,-0.10599999999999987,0.0
24,2023-06-03 22:45:59,0.0,1364.68,111.0,0.0,7.03,22.0,39.84432999975979,116.4325599744916,0.0,1.0,-0.1299999999999999,0.0
24,2023-06-03 22:46:00,0.0,1370.55,111.0,0.0,6.89,22.0,39.84432999975979,116.43262996338308,0.0,1.0,-0.14000000000000057,0.0
24,2023-06-03 22:46:01,0.0,1376.42,110.0,0.0,6.67,22.200000000000045,39.84432999975979,116.43269995227456,3.4071550255543688,1.0,-0.21999999999999975,0.0
24,2023-06-03 22:46:02,0.0,1382.05,110.0,0.0,6.266,22.399999999999977,39.84434994868934,116.43275996670127,3.552397868560142,1.0,-0.4039999999999999,0.0
24,2023-06-03 22:46:03,0.0,1387.42,109.0,0.0,5.793,22.399999999999977,39.844359923154116,116.43281998112798,0.0,1.0,-0.47299999999999986,0.0
24,2023-06-03 22:46:04,0.0,1392.6,109.0,0.0,5.38,22.600000000000023,39.84438993036747,116.43286993727088,3.861003861004861,1.0,-0.41300000000000026,0.0
24,2023-06-03 22:46:05,0.0,1397.96,109.0,0.0,5.256,22.600000000000023,39.84442999586463,116.43290991894901,0.0,1.0,-0.12399999999999967,0.0
24,2023-06-03 22:46:06,68.0,1403.31,108.0,136.0,5.353,22.399999999999977,39.84446997754276,116.43293992616236,-3.7383177570102593,1.0,0.09699999999999953,136.0
24,2023-06-03 22:46:07,51.0,1410.19,108.0,198.0,5.583,22.399999999999977,39.844529991969466,116.43296993337572,0.0,1.0,0.23000000000000043,62.0
24,2023-06-03 22:46:08,58.0,1417.11,107.0,219.0,5.9,22.399999999999977,39.84458992257714,116.43297999165952,0.0,1.0,0.31700000000000017,21.0
24,2023-06-03 22:46:09,62.0,1422.96,107.0,188.0,6.23,22.399999999999977,39.84463996253908,116.43300999887288,0.0,1.0,0.33000000000000007,-31.0
24,2023-06-03 22:46:10,66.0,1429.88,107.0,156.0,6.543,22.399999999999977,39.844699976965785,116.43301997333765,0.0,1.0,0.3129999999999997,-32.0
24,2023-06-03 22:46:11,66.0,1436.71,107.0,156.0,6.71,22.200000000000045,39.84475999139249,116.43302994780242,-2.92825768667546,1.0,0.16699999999999982,0.0
24,2023-06-03 22:46:12,54.0,1443.08,107.0,120.0,6.746,22.200000000000045,39.84481992200017,116.43302994780242,0.0,1.0,0.036000000000000476,-36.0
24,2023-06-03 22:46:13,54.0,1451.15,107.0,120.0,6.783,22.0,39.844889994710684,116.43302994780242,-2.4783147459732517,1.0,0.03699999999999992,0.0
24,2023-06-03 22:46:14,65.0,1457.94,108.0,203.0,6.813,22.0,39.84494992531836,116.43302994780242,0.0,1.0,0.02999999999999936,83.0
24,2023-06-03 22:46:15,72.0,1464.34,108.0,208.0,6.926,22.0,39.84500993974507,116.43301997333765,0.0,1.0,0.11300000000000043,5.0
24,2023-06-03 22:46:16,76.0,1472.41,108.0,143.0,6.966,22.0,39.84507992863655,116.43301997333765,0.0,1.0,0.040000000000000036,-65.0
24,2023-06-03 22:46:17,77.0,1478.91,108.0,198.0,7.073,22.0,39.84513994306326,116.43300999887288,0.0,1.0,0.1070000000000002,55.0
24,2023-06-03 22:46:18,78.0,1487.09,109.0,220.0,7.203,22.0,39.84520993195474,116.43301997333765,0.0,1.0,0.1299999999999999,22.0
24,2023-06-03 22:46:19,79.0,1494.73,109.0,193.0,7.39,22.0,39.845279920846224,116.43301997333765,0.0,1.0,0.1869999999999994,-27.0
24,2023-06-03 22:46:20,80.0,1502.48,109.0,191.0,7.586,22.0,39.84534999355674,116.43300999887288,0.0,1.0,0.19600000000000062,-2.0
24,2023-06-03 22:46:21,81.0,1510.55,109.0,148.0,7.683,22.0,39.84541998244822,116.43300999887288,0.0,1.0,0.09699999999999953,-43.0
24,2023-06-03 22:46:22,82.0,1518.2,109.0,142.0,7.77,22.0,39.8454899713397,116.43300999887288,0.0,1.0,0.08699999999999974,-6.0
24,2023-06-03 22:46:23,82.0,1525.84,109.0,142.0,7.79,22.0,39.845559960231185,116.43300999887288,0.0,1.0,0.020000000000000462,0.0
24,2023-06-03 22:46:24,82.0,1533.94,109.0,142.0,7.736,22.0,39.84562994912267,116.43299994058907,0.0,1.0,-0.05400000000000027,0.0
24,2023-06-03 22:46:25,0.0,1540.73,110.0,0.0,7.553,22.200000000000045,39.845689963549376,116.43299994058907,2.945508100147961,1.0,-0.18299999999999983,-142.0
24,2023-06-03 22:46:26,0.0,1548.37,110.0,0.0,7.366,22.200000000000045,39.84575995244086,116.43299994058907,0.0,1.0,-0.18700000000000028,0.0
24,2023-06-03 22:46:27,67.0,1556.04,109.0,125.0,7.236,22.200000000000045,39.84582994133234,116.43300999887288,0.0,1.0,-0.1299999999999999,125.0
24,2023-06-03 22:46:28,67.0,1562.84,109.0,125.0,7.313,22.200000000000045,39.84588995575905,116.43300999887288,0.0,1.0,0.07699999999999996,0.0
24,2023-06-03 22:46:29,61.0,1569.63,109.0,189.0,7.376,22.0,39.84594997018576,116.43300999887288,-2.9455081001478622,1.0,0.06300000000000061,64.0
24,2023-06-03 22:46:30,78.0,1577.28,109.0,154.0,7.47,22.0,39.84601995907724,116.43300999887288,0.0,1.0,0.09399999999999942,-35.0
24,2023-06-03 22:46:31,79.0,1584.92,109.0,144.0,7.42,21.799999999999955,39.84608994796872,116.43300999887288,-2.61780104712098,1.0,-0.04999999999999982,-10.0
24,2023-06-03 22:46:32,79.0,1591.72,109.0,164.0,7.393,21.799999999999955,39.84614996239543,116.43300999887288,0.0,1.0,-0.027000000000000135,20.0
24,2023-06-03 22:46:33,79.0,1599.36,109.0,170.0,7.336,21.799999999999955,39.84621995128691,116.43300999887288,0.0,1.0,-0.056999999999999496,6.0
24,2023-06-03 22:46:34,79.0,1607.43,109.0,145.0,7.336,21.600000000000023,39.846289940178394,116.43300999887288,-2.4783147459718426,1.0,0.0,-25.0
24,2023-06-03 22:46:35,79.0,1615.07,109.0,145.0,7.346,21.600000000000023,39.84635992906988,116.43300999887288,0.0,1.0,0.009999999999999787,0.0
24,2023-06-03 22:46:36,78.0,1621.87,109.0,131.0,7.38,21.399999999999977,39.846419943496585,116.43300999887288,-2.9411764705889234,1.0,0.03399999999999981,-14.0
24,2023-06-03 22:46:37,78.0,1629.51,109.0,116.0,7.39,21.399999999999977,39.84648993238807,116.43300999887288,0.0,1.0,0.009999999999999787,-15.0
24,2023-06-03 22:46:38,78.0,1636.3,109.0,116.0,7.32,21.600000000000023,39.846549946814775,116.43300999887288,2.945508100147961,1.0,-0.0699999999999994,0.0
24,2023-06-03 22:46:39,0.0,1643.13,109.0,0.0,7.213,22.0,39.846609961241484,116.43299994058907,5.85651537335239,1.0,-0.1070000000000002,-116.0
24,2023-06-03 22:46:40,0.0,1649.53,109.0,0.0,7.06,22.200000000000045,39.84666997566819,116.4329899661243,3.125000000000777,1.0,-0.15300000000000047,0.0
24,2023-06-03 22:46:41,0.0,1656.36,109.0,0.0,6.926,22.399999999999977,39.8467299900949,116.43297999165952,2.92825768667546,1.0,-0.13399999999999945,0.0
24,2023-06-03 22:46:42,0.0,1664.53,108.0,0.0,6.86,22.399999999999977,39.84679997898638,116.43296993337572,0.0,1.0,-0.06599999999999984,0.0
24,2023-06-03 22:46:43,66.0,1670.93,108.0,102.0,6.92,22.399999999999977,39.84685999341309,116.43295995891094,0.0,1.0,0.05999999999999961,102.0
24,2023-06-03 22:46:44,70.0,1679.0,107.0,164.0,7.066,22.399999999999977,39.84692998230457,116.43295995891094,0.0,1.0,0.1459999999999999,62.0
24,2023-06-03 22:46:45,75.0,1686.67,108.0,202.0,7.23,22.200000000000045,39.846999971196055,116.43294998444617,-2.607561929594914,1.0,0.1640000000000006,38.0
24,2023-06-03 22:46:46,77.0,1694.32,108.0,174.0,7.356,22.200000000000045,39.84706996008754,116.43294998444617,0.0,1.0,0.12599999999999945,-28.0
24,2023-06-03 22:46:47,78.0,1701.11,108.0,169.0,7.43,22.0,39.847129974514246,116.43294998444617,-2.945508100147961,1.0,0.07399999999999984,-5.0
24,2023-06-03 22:46:48,80.0,1708.76,108.0,172.0,7.466,21.799999999999955,39.84719996340573,116.43294998444617,-2.614379084967884,1.0,0.036000000000000476,3.0
24,2023-06-03 22:46:49,80.0,1716.82,108.0,159.0,7.52,21.799999999999955,39.84726995229721,116.43294998444617,0.0,1.0,0.05399999999999938,-13.0
24,2023-06-03 22:46:50,81.0,1724.47,108.0,154.0,7.61,21.799999999999955,39.84733994118869,116.43294998444617,0.0,1.0,0.09000000000000075,-5.0
24,2023-06-03 22:46:51,82.0,1732.11,108.0,167.0,7.716,21.600000000000023,39.847409930080175,116.43294998444617,-2.6178010471195696,1.0,0.10599999999999987,13.0
24,2023-06-03 22:46:52,82.0,1740.18,108.0,165.0,7.756,21.600000000000023,39.84747991897166,116.43294998444617,0.0,1.0,0.040000000000000036,-2.0
24,2023-06-03 22:46:53,83.0,1747.82,109.0,155.0,7.79,21.399999999999977,39.84754999168217,116.43294998444617,-2.6178010471210578,1.0,0.03399999999999981,-10.0
24,2023-06-03 22:46:54,83.0,1755.47,110.0,148.0,7.81,21.399999999999977,39.847619980573654,116.43294998444617,0.0,1.0,0.019999999999999574,-7.0
24,2023-06-03 22:46:55,83.0,1763.54,110.0,142.0,7.85,21.200000000000045,39.84768996946514,116.43294998444617,-2.478314745971913,1.0,0.040000000000000036,-6.0
24,2023-06-03 22:46:56,83.0,1771.18,111.0,124.0,7.836,21.200000000000045,39.84775995835662,116.43294998444617,0.0,1.0,-0.013999999999999346,-18.0
24,2023-06-03 22:46:57,83.0,1779.25,111.0,124.0,7.786,21.200000000000045,39.8478299472481,116.43294998444617,0.0,1.0,-0.05000000000000071,0.0
24,2023-06-03 22:46:58,70.0,1786.89,112.0,99.0,7.62,21.200000000000045,39.847899936139584,116.43294998444617,0.0,1.0,-0.16599999999999948,-25.0
24,2023-06-03 22:46:59,70.0,1794.53,112.0,99.0,7.446,21.399999999999977,39.847969925031066,116.43294998444617,2.6178010471195696,1.0,-0.17400000000000038,0.0
24,2023-06-03 22:47:00,70.0,1801.33,112.0,99.0,7.383,21.799999999999955,39.848029939457774,116.43294998444617,5.882352941176175,1.0,-0.06299999999999972,0.0
24,2023-06-03 22:47:01,77.0,1808.97,112.0,162.0,7.416,22.0,39.84809992834926,116.43294998444617,2.61780104712098,1.0,0.03300000000000036,63.0
24,2023-06-03 22:47:02,80.0,1817.04,112.0,177.0,7.546,22.0,39.84816991724074,116.43294998444617,0.0,1.0,0.1299999999999999,15.0
24,2023-06-03 22:47:03,80.0,1824.68,112.0,152.0,7.613,22.0,39.84823998995125,116.43294998444617,0.0,1.0,0.06700000000000017,-25.0
24,2023-06-03 22:47:04,81.0,1832.33,112.0,145.0,7.696,22.0,39.848309978842735,116.43294998444617,0.0,1.0,0.0829999999999993,-7.0
24,2023-06-03 22:47:05,82.0,1840.4,112.0,159.0,7.69,21.799999999999955,39.84837996773422,116.43294998444617,-2.4783147459732517,1.0,-0.005999999999999339,14.0
24,2023-06-03 22:47:06,82.0,1848.04,112.0,159.0,7.66,21.600000000000023,39.8484499566257,116.43294998444617,-2.6178010471195696,1.0,-0.03000000000000025,0.0
24,2023-06-03 22:47:07,82.0,1854.84,112.0,159.0,7.56,21.799999999999955,39.84850997105241,116.43294998444617,2.941176470587252,1.0,-0.10000000000000053,0.0
24,2023-06-03 22:47:08,0.0,1862.48,112.0,0.0,7.446,22.0,39.84857995994389,116.43294998444617,2.61780104712098,1.0,-0.11399999999999988,-159.0
24,2023-06-03 22:47:09,0.0,1868.04,112.0,0.0,7.23,22.0,39.848629999905825,116.43295995891094,0.0,1.0,-0.2159999999999993,0.0
24,2023-06-03 22:47:10,0.0,1874.83,112.0,0.0,6.973,22.200000000000045,39.8486899305135,116.43295995891094,2.945508100147961,1.0,-0.25700000000000056,0.0
24,2023-06-03 22:47:11,0.0,1881.66,112.0,0.0,6.676,22.200000000000045,39.84874994494021,116.43294998444617,0.0,1.0,-0.2969999999999997,0.0
24,2023-06-03 22:47:12,0.0,1888.03,112.0,0.0,6.44,22.200000000000045,39.84880995936692,116.43294998444617,0.0,1.0,-0.23599999999999977,0.0
24,2023-06-03 22:47:13,69.0,1894.95,111.0,122.0,6.386,22.200000000000045,39.848869973793626,116.43293992616236,0.0,1.0,-0.05400000000000027,122.0
24,2023-06-03 22:47:14,66.0,1901.77,111.0,205.0,6.48,22.200000000000045,39.848929988220334,116.43292995169759,0.0,1.0,0.0940000000000003,83.0
24,2023-06-03 22:47:15,66.0,1908.84,111.0,205.0,6.7,22.200000000000045,39.84898991882801,116.43290991894901,0.0,1.0,0.21999999999999975,0.0
24,2023-06-03 22:47:16,73.0,1915.24,111.0,185.0,6.85,22.200000000000045,39.84904993325472,116.43289994448423,0.0,1.0,0.14999999999999947,-20.0
24,2023-06-03 22:47:17,73.0,1923.55,112.0,180.0,6.96,22.200000000000045,39.8491199221462,116.43287999555469,0.0,1.0,0.11000000000000032,-5.0
24,2023-06-03 22:47:18,75.0,1929.92,112.0,221.0,6.96,22.399999999999977,39.84917993657291,116.43287999555469,3.139717425430582,1.0,0.0,41.0
24,2023-06-03 22:47:19,75.0,1937.99,112.0,222.0,6.973,22.600000000000023,39.84924992546439,116.43287999555469,2.4783147459733215,1.0,0.0129999999999999,1.0
24,2023-06-03 22:47:20,75.0,1945.63,112.0,222.0,7.08,22.600000000000023,39.849319998174906,116.43287999555469,0.0,1.0,0.1070000000000002,0.0
24,2023-06-03 22:47:21,78.0,1952.55,112.0,219.0,7.273,22.600000000000023,39.84937992878258,116.43288997001946,0.0,1.0,0.19299999999999962,-3.0
24,2023-06-03 22:47:22,79.0,1960.19,112.0,187.0,7.453,22.600000000000023,39.849449917674065,116.43288997001946,0.0,1.0,0.1800000000000006,-32.0
24,2023-06-03 22:47:23,80.0,1968.29,112.0,174.0,7.573,22.600000000000023,39.84951999038458,116.43289994448423,0.0,1.0,0.1200000000000001,-13.0
24,2023-06-03 22:47:24,80.0,1975.93,112.0,194.0,7.626,22.399999999999977,39.84958997927606,116.43289994448423,-2.61780104712098,1.0,0.052999999999999936,20.0
24,2023-06-03 22:47:25,81.0,1982.72,112.0,185.0,7.636,22.399999999999977,39.84964999370277,116.43289994448423,0.0,1.0,0.009999999999999787,-9.0
24,2023-06-03 22:47:26,82.0,1990.37,112.0,188.0,7.45,22.399999999999977,39.84971998259425,116.43289994448423,0.0,1.0,-0.18599999999999994,3.0
24,2023-06-03 22:47:27,81.0,1997.44,112.0,167.0,7.273,22.399999999999977,39.84977999702096,116.43287999555469,0.0,1.0,-0.1770000000000005,-21.0
24,2023-06-03 22:47:28,81.0,2005.08,112.0,165.0,7.183,22.200000000000045,39.84984998591244,116.43287999555469,-2.6178010471195696,1.0,-0.08999999999999986,-2.0
24,2023-06-03 22:47:29,81.0,2011.91,112.0,171.0,7.276,22.0,39.84990991652012,116.43286993727088,-2.928257686677027,1.0,0.09299999999999997,6.0
24,2023-06-03 22:47:30,81.0,2019.66,112.0,176.0,7.35,22.0,39.84997998923063,116.43284998834133,0.0,1.0,0.07399999999999984,5.0
24,2023-06-03 22:47:31,78.0,2026.46,112.0,167.0,7.333,22.0,39.85003991983831,116.43284998834133,0.0,1.0,-0.01699999999999946,-9.0
24,2023-06-03 22:47:32,78.0,2034.21,112.0,167.0,7.27,22.399999999999977,39.85010999254882,116.43283993005753,5.161290322580352,1.0,-0.06300000000000061,0.0
24,2023-06-03 22:47:33,78.0,2041.04,112.0,167.0,7.196,22.799999999999955,39.8501699231565,116.43282995559275,5.856515373352584,1.0,-0.07399999999999984,0.0
24,2023-06-03 22:47:34,60.0,2048.68,112.0,149.0,7.173,23.0,39.850239995867014,116.43282995559275,2.6178010471210578,1.0,-0.022999999999999687,-18.0
24,2023-06-03 22:47:35,75.0,2056.75,113.0,186.0,7.21,23.0,39.850309984758496,116.43282995559275,0.0,1.0,0.03699999999999992,37.0
24,2023-06-03 22:47:36,75.0,2064.39,113.0,186.0,7.336,23.0,39.85037997364998,116.43282995559275,0.0,1.0,0.12600000000000033,0.0
24,2023-06-03 22:47:37,77.0,2072.03,113.0,183.0,7.456,23.0,39.85044996254146,116.43282995559275,0.0,1.0,0.1200000000000001,-3.0
24,2023-06-03 22:47:38,80.0,2080.1,114.0,170.0,7.566,22.799999999999955,39.85051995143294,116.43282995559275,-2.478314745973391,1.0,0.10999999999999943,-13.0
24,2023-06-03 22:47:39,80.0,2087.75,114.0,161.0,7.61,22.799999999999955,39.850589940324426,116.43282995559275,0.0,1.0,0.04400000000000048,-9.0
24,2023-06-03 22:47:40,81.0,2095.39,114.0,134.0,7.65,22.799999999999955,39.85065992921591,116.43282995559275,0.0,1.0,0.040000000000000036,-27.0
24,2023-06-03 22:47:41,81.0,2103.49,115.0,134.0,7.673,22.600000000000023,39.85072991810739,116.43281998112798,-2.469135802468321,1.0,0.022999999999999687,0.0
24,2023-06-03 22:47:42,81.0,2111.13,115.0,134.0,7.603,22.799999999999955,39.850799990817904,116.43281998112798,2.6178010471194137,1.0,-0.07000000000000028,0.0
24,2023-06-03 22:47:43,0.0,2117.92,116.0,0.0,7.47,22.799999999999955,39.85085992142558,116.43281998112798,0.0,1.0,-0.133,-134.0
24,2023-06-03 22:47:44,0.0,2125.57,116.0,0.0,7.26,22.799999999999955,39.850929994136095,116.43281998112798,0.0,1.0,-0.20999999999999996,0.0
24,2023-06-03 22:47:45,68.0,2132.36,116.0,89.0,7.196,22.799999999999955,39.85098992474377,116.43281998112798,0.0,1.0,-0.06400000000000006,89.0
24,2023-06-03 22:47:46,62.0,2140.01,115.0,143.0,7.15,22.799999999999955,39.851059997454286,116.43281998112798,0.0,1.0,-0.045999999999999375,54.0
24,2023-06-03 22:47:47,73.0,2148.07,115.0,161.0,7.263,22.799999999999955,39.85112998634577,116.43281998112798,0.0,1.0,0.11299999999999955,18.0
24,2023-06-03 22:47:48,77.0,2155.72,115.0,140.0,7.34,22.600000000000023,39.85119997523725,116.43281998112798,-2.614379084966553,1.0,0.07699999999999996,-21.0
24,2023-06-03 22:47:49,80.0,2163.36,117.0,135.0,7.476,22.799999999999955,39.85126996412873,116.43281998112798,2.6178010471194137,1.0,0.13600000000000012,-5.0
